subject	label	measurement	mean
22	WALKING_UPSTAIRS	fbodygyromeanz	-0.199313066142857
22	WALKING_UPSTAIRS	fbodygyrostandarddeviationx	-0.338139776690476
22	WALKING_UPSTAIRS	fbodygyrostandarddeviationy	-0.473882071666667
22	WALKING_UPSTAIRS	fbodygyrostandarddeviationz	-0.222431794690476
22	WALKING_UPSTAIRS	fbodyaccmagmean	-0.0866905123880952
22	WALKING_UPSTAIRS	fbodyaccmagstandarddeviation	-0.334126221428571
22	WALKING_UPSTAIRS	fbodybodyaccjerkmagmean	-0.0458020362119048
22	WALKING_UPSTAIRS	fbodybodyaccjerkmagstandarddeviation	-0.151299835619048
22	WALKING_UPSTAIRS	fbodybodygyromagmean	-0.369902
22	WALKING_UPSTAIRS	fbodybodygyromagstandarddeviation	-0.234023031571429
22	WALKING_UPSTAIRS	fbodybodygyrojerkmagmean	-0.667996003333333
22	WALKING_UPSTAIRS	fbodybodygyrojerkmagstandarddeviation	-0.70987053452381
23	LAYING	tbodyaccmeanx	0.274038007986111
23	LAYING	tbodyaccmeany	-0.0216553835833333
23	LAYING	tbodyaccmeanz	-0.104256776291667
23	LAYING	tbodyaccstandarddeviationx	-0.956756363194444
23	LAYING	tbodyaccstandarddeviationy	-0.976309827361111
23	LAYING	tbodyaccstandarddeviationz	-0.973223495416667
23	LAYING	tgravityaccmeanx	-0.391564962777778
23	LAYING	tgravityaccmeany	0.438434067361111
23	LAYING	tgravityaccmeanz	0.918782825277778
23	LAYING	tgravityaccstandarddeviationx	-0.947948758194444
23	LAYING	tgravityaccstandarddeviationy	-0.982794562916667
23	LAYING	tgravityaccstandarddeviationz	-0.976780462083333
23	LAYING	tbodyaccjerkmeanx	0.0831787608333333
23	LAYING	tbodyaccjerkmeany	0.01535144005125
23	LAYING	tbodyaccjerkmeanz	-0.00628235060277778
23	LAYING	tbodyaccjerkstandarddeviationx	-0.986360446805556
23	LAYING	tbodyaccjerkstandarddeviationy	-0.988611616666667
23	LAYING	tbodyaccjerkstandarddeviationz	-0.984663476666667
23	LAYING	tbodygyromeanx	-0.0113399724663889
23	LAYING	tbodygyromeany	-0.105052917
23	LAYING	tbodygyromeanz	0.111078594708333
23	LAYING	tbodygyrostandarddeviationx	-0.981849400972222
23	LAYING	tbodygyrostandarddeviationy	-0.959195236388889
23	LAYING	tbodygyrostandarddeviationz	-0.983920132638889
23	LAYING	tbodygyrojerkmeanx	-0.102024922819444
23	LAYING	tbodygyrojerkmeany	-0.0372449750569444
23	LAYING	tbodygyrojerkmeanz	-0.0621991626111111
23	LAYING	tbodygyrojerkstandarddeviationx	-0.985027850416667
23	LAYING	tbodygyrojerkstandarddeviationy	-0.979427763472222
23	LAYING	tbodygyrojerkstandarddeviationz	-0.994908984861111
23	LAYING	tbodyaccmagmean	-0.962959196805556
23	LAYING	tbodyaccmagstandarddeviation	-0.957871990555555
23	LAYING	tgravityaccmagmean	-0.962959196805556
23	LAYING	tgravityaccmagstandarddeviation	-0.957871990555555
23	LAYING	tbodyaccjerkmagmean	-0.987010197361111
23	LAYING	tbodyaccjerkmagstandarddeviation	-0.986685651527778
23	LAYING	tbodygyromagmean	-0.949418000972222
23	LAYING	tbodygyromagstandarddeviation	-0.957227585972222
23	LAYING	tbodygyrojerkmagmean	-0.984557478611111
23	LAYING	tbodygyrojerkmagstandarddeviation	-0.981314831666667
23	LAYING	fbodyaccmeanx	-0.970037238333333
23	LAYING	fbodyaccmeany	-0.982072295833333
23	LAYING	fbodyaccmeanz	-0.977515213888889
23	LAYING	fbodyaccstandarddeviationx	-0.952410957638889
23	LAYING	fbodyaccstandarddeviationy	-0.974304149166667
23	LAYING	fbodyaccstandarddeviationz	-0.972261283055556
23	LAYING	fbodyaccjerkmeanx	-0.986204659166667
23	LAYING	fbodyaccjerkmeany	-0.988230264166667
23	LAYING	fbodyaccjerkmeanz	-0.982415511805556
23	LAYING	fbodyaccjerkstandarddeviationx	-0.987840852638889
23	LAYING	fbodyaccjerkstandarddeviationy	-0.989995616944444
23	LAYING	fbodyaccjerkstandarddeviationz	-0.985502011944444
23	LAYING	fbodygyromeanx	-0.979676078055556
23	LAYING	fbodygyromeany	-0.96846913625
23	LAYING	fbodygyromeanz	-0.984238807777778
23	LAYING	fbodygyrostandarddeviationx	-0.982665212638889
23	LAYING	fbodygyrostandarddeviationy	-0.954997309583333
23	LAYING	fbodygyrostandarddeviationz	-0.98531784125
23	LAYING	fbodyaccmagmean	-0.967747053194444
23	LAYING	fbodyaccmagstandarddeviation	-0.958465695416667
23	LAYING	fbodybodyaccjerkmagmean	-0.985905703888889
23	LAYING	fbodybodyaccjerkmagstandarddeviation	-0.986540200694444
23	LAYING	fbodybodygyromagmean	-0.966239347916667
23	LAYING	fbodybodygyromagstandarddeviation	-0.959025538194444
23	LAYING	fbodybodygyrojerkmagmean	-0.981846854305556
23	LAYING	fbodybodygyrojerkmagstandarddeviation	-0.98158514125
23	SITTING	tbodyaccmeanx	0.273351251617647
23	SITTING	tbodyaccmeany	-0.0133945015676471
23	SITTING	tbodyaccmeanz	-0.103808679294118
23	SITTING	tbodyaccstandarddeviationx	-0.987607636617647
23	SITTING	tbodyaccstandarddeviationy	-0.934933559264706
23	SITTING	tbodyaccstandarddeviationz	-0.905584390323529
23	SITTING	tgravityaccmeanx	0.936509242941176
23	SITTING	tgravityaccmeany	0.1217510625
23	SITTING	tgravityaccmeanz	0.0630111556279412
23	SITTING	tgravityaccstandarddeviationx	-0.984536722205882
23	SITTING	tgravityaccstandarddeviationy	-0.960917426323529
23	SITTING	tgravityaccstandarddeviationz	-0.923953600294118
23	SITTING	tbodyaccjerkmeanx	0.0770022352205882
23	SITTING	tbodyaccjerkmeany	0.0101351394211029
23	SITTING	tbodyaccjerkmeanz	-0.00148823351367647
23	SITTING	tbodyaccjerkstandarddeviationx	-0.984561803823529
23	SITTING	tbodyaccjerkstandarddeviationy	-0.978045837794118
23	SITTING	tbodyaccjerkstandarddeviationz	-0.975978995
23	SITTING	tbodygyromeanx	-0.0472583464367647
23	SITTING	tbodygyromeany	-0.0684325551029412
23	SITTING	tbodygyromeanz	0.0645673209117647
23	SITTING	tbodygyrostandarddeviationx	-0.980363734264706
23	SITTING	tbodygyrostandarddeviationy	-0.948109526029412
23	SITTING	tbodygyrostandarddeviationz	-0.9597186325
23	SITTING	tbodygyrojerkmeanx	-0.0967422192647059
23	SITTING	tbodygyrojerkmeany	-0.0434602554691176
23	SITTING	tbodygyrojerkmeanz	-0.0485561086867647
23	SITTING	tbodygyrojerkstandarddeviationx	-0.987084633970588
23	SITTING	tbodygyrojerkstandarddeviationy	-0.980727445294118
23	SITTING	tbodygyrojerkstandarddeviationz	-0.988130142058824
23	SITTING	tbodyaccmagmean	-0.944080772941176
23	SITTING	tbodyaccmagstandarddeviation	-0.924963263235294
23	SITTING	tgravityaccmagmean	-0.944080772941176
23	SITTING	tgravityaccmagstandarddeviation	-0.924963263235294
23	SITTING	tbodyaccjerkmagmean	-0.982375503382353
23	SITTING	tbodyaccjerkmagstandarddeviation	-0.973668776323529
23	SITTING	tbodygyromagmean	-0.936593426911765
23	SITTING	tbodygyromagstandarddeviation	-0.937006097352941
23	SITTING	tbodygyrojerkmagmean	-0.986514066029412
23	SITTING	tbodygyrojerkmagstandarddeviation	-0.979226997941177
23	SITTING	fbodyaccmeanx	-0.986325670882353
23	SITTING	fbodyaccmeany	-0.953460406470588
23	SITTING	fbodyaccmeanz	-0.942031166764706
23	SITTING	fbodyaccstandarddeviationx	-0.988345258235294
23	SITTING	fbodyaccstandarddeviationy	-0.930781487205882
23	SITTING	fbodyaccstandarddeviationz	-0.896125263911765
23	SITTING	fbodyaccjerkmeanx	-0.984550863529412
23	SITTING	fbodyaccjerkmeany	-0.978136218235294
23	SITTING	fbodyaccjerkmeanz	-0.972656226029412
23	SITTING	fbodyaccjerkstandarddeviationx	-0.986019630441176
23	SITTING	fbodyaccjerkstandarddeviationy	-0.979564696911765
23	SITTING	fbodyaccjerkstandarddeviationz	-0.977936447205882
23	SITTING	fbodygyromeanx	-0.977149986617647
23	SITTING	fbodygyromeany	-0.957920288823529
23	SITTING	fbodygyromeanz	-0.965428833529412
23	SITTING	fbodygyrostandarddeviationx	-0.981523241176471
23	SITTING	fbodygyrostandarddeviationy	-0.943733421029412
23	SITTING	fbodygyrostandarddeviationz	-0.961914054264706
23	SITTING	fbodyaccmagmean	-0.945837830147059
23	SITTING	fbodyaccmagstandarddeviation	-0.927090118382353
23	SITTING	fbodybodyaccjerkmagmean	-0.974121466764706
23	SITTING	fbodybodyaccjerkmagstandarddeviation	-0.972117016617647
23	SITTING	fbodybodygyromagmean	-0.952293277205882
23	SITTING	fbodybodygyromagstandarddeviation	-0.938680776617647
23	SITTING	fbodybodygyrojerkmagmean	-0.980707211470588
23	SITTING	fbodybodygyrojerkmagstandarddeviation	-0.978499038088235
23	STANDING	tbodyaccmeanx	0.277899323235294
23	STANDING	tbodyaccmeany	-0.0177475547867647
23	STANDING	tbodyaccmeanz	-0.1105970177575
23	STANDING	tbodyaccstandarddeviationx	-0.985421519558824
23	STANDING	tbodyaccstandarddeviationy	-0.9584444925
23	STANDING	tbodyaccstandarddeviationz	-0.929409745147059
23	STANDING	tgravityaccmeanx	0.919857125882353
23	STANDING	tgravityaccmeany	-0.117401359697059
23	STANDING	tgravityaccmeanz	-0.223631180906765
23	STANDING	tgravityaccstandarddeviationx	-0.984610385
23	STANDING	tgravityaccstandarddeviationy	-0.984818648823529
23	STANDING	tgravityaccstandarddeviationz	-0.947199734411765
23	STANDING	tbodyaccjerkmeanx	0.0750206478676471
23	STANDING	tbodyaccjerkmeany	0.0105861517936765
23	STANDING	tbodyaccjerkmeanz	-0.00529260911370588
23	STANDING	tbodyaccjerkstandarddeviationx	-0.983141958970588
23	STANDING	tbodyaccjerkstandarddeviationy	-0.975219983676471
23	STANDING	tbodyaccjerkstandarddeviationz	-0.973595215441176
23	STANDING	tbodygyromeanx	-0.0327397745133823
23	STANDING	tbodygyromeany	-0.0652264793213235
23	STANDING	tbodygyromeanz	0.0816888999117647
23	STANDING	tbodygyrostandarddeviationx	-0.942011240294118
23	STANDING	tbodygyrostandarddeviationy	-0.948074760882353
23	STANDING	tbodygyrostandarddeviationz	-0.962389689411765
23	STANDING	tbodygyrojerkmeanx	-0.0981481050441177
23	STANDING	tbodygyrojerkmeany	-0.0416774165735294
23	STANDING	tbodygyrojerkmeanz	-0.0548226277867647
23	STANDING	tbodygyrojerkstandarddeviationx	-0.972770702058824
23	STANDING	tbodygyrojerkstandarddeviationy	-0.972509523235294
23	STANDING	tbodygyrojerkstandarddeviationz	-0.984654516470588
23	STANDING	tbodyaccmagmean	-0.957212267058824
23	STANDING	tbodyaccmagstandarddeviation	-0.9516698575
23	STANDING	tgravityaccmagmean	-0.957212267058824
23	STANDING	tgravityaccmagstandarddeviation	-0.9516698575
23	STANDING	tbodyaccjerkmagmean	-0.978671485441176
23	STANDING	tbodyaccjerkmagstandarddeviation	-0.974811528235294
23	STANDING	tbodygyromagmean	-0.938430293382353
23	STANDING	tbodygyromagstandarddeviation	-0.923796565588235
23	STANDING	tbodygyrojerkmagmean	-0.9763992525
23	STANDING	tbodygyrojerkmagstandarddeviation	-0.972387365294118
23	STANDING	fbodyaccmeanx	-0.983627197058824
23	STANDING	fbodyaccmeany	-0.962831825294118
23	STANDING	fbodyaccmeanz	-0.945170568823529
23	STANDING	fbodyaccstandarddeviationx	-0.986333385588235
23	STANDING	fbodyaccstandarddeviationy	-0.958042411176471
23	STANDING	fbodyaccstandarddeviationz	-0.926110099117647
23	STANDING	fbodyaccjerkmeanx	-0.983283252058823
23	STANDING	fbodyaccjerkmeany	-0.975176561617647
23	STANDING	fbodyaccjerkmeanz	-0.969610229705882
23	STANDING	fbodyaccjerkstandarddeviationx	-0.984531642205882
23	STANDING	fbodyaccjerkstandarddeviationy	-0.977157997794118
23	STANDING	fbodyaccjerkstandarddeviationz	-0.976241315882353
23	STANDING	fbodygyromeanx	-0.947510436323529
23	STANDING	fbodygyromeany	-0.952781164558824
23	STANDING	fbodygyromeanz	-0.967939565
23	STANDING	fbodygyrostandarddeviationx	-0.941698515588235
23	STANDING	fbodygyrostandarddeviationy	-0.945871186029412
23	STANDING	fbodygyrostandarddeviationz	-0.9642499225
23	STANDING	fbodyaccmagmean	-0.957986177058823
23	STANDING	fbodyaccmagstandarddeviation	-0.955291356470588
23	STANDING	fbodybodyaccjerkmagmean	-0.973798155735294
23	STANDING	fbodybodyaccjerkmagstandarddeviation	-0.9750536875
23	STANDING	fbodybodygyromagmean	-0.944583829705882
23	STANDING	fbodybodygyromagstandarddeviation	-0.924805421470588
23	STANDING	fbodybodygyrojerkmagmean	-0.972598810882353
23	STANDING	fbodybodygyrojerkmagstandarddeviation	-0.973849691470588
23	WALKING	tbodyaccmeanx	0.273211884237288
23	WALKING	tbodyaccmeany	-0.0183618711932203
23	WALKING	tbodyaccmeanz	-0.113382994084746
23	WALKING	tbodyaccstandarddeviationx	-0.313521773389831
23	WALKING	tbodyaccstandarddeviationy	-0.119020586510678
23	WALKING	tbodyaccstandarddeviationz	0.164220685383051
23	WALKING	tgravityaccmeanx	0.939809688644068
23	WALKING	tgravityaccmeany	-0.16176137
23	WALKING	tgravityaccmeanz	-0.160763360338983
23	WALKING	tgravityaccstandarddeviationx	-0.977230903898305
23	WALKING	tgravityaccstandarddeviationy	-0.966550706949153
23	WALKING	tgravityaccstandarddeviationz	-0.932981341864407
23	WALKING	tbodyaccjerkmeanx	0.0987319085964407
23	WALKING	tbodyaccjerkmeany	0.0148955926864407
23	WALKING	tbodyaccjerkmeanz	-0.00190810641525424
23	WALKING	tbodyaccjerkstandarddeviationx	-0.229328122305085
23	WALKING	tbodyaccjerkstandarddeviationy	-0.0805017337711864
23	WALKING	tbodyaccjerkstandarddeviationz	-0.0293115056033898
23	WALKING	tbodygyromeanx	-0.0631156870355932
23	WALKING	tbodygyromeany	-0.0640197920966102
23	WALKING	tbodygyromeanz	0.10770045065339
23	WALKING	tbodygyrostandarddeviationx	-0.494322648644068
23	WALKING	tbodygyrostandarddeviationy	0.25945722920339
23	WALKING	tbodygyrostandarddeviationz	-0.209634887972881
23	WALKING	tbodygyrojerkmeanx	-0.0578128239067797
23	WALKING	tbodygyrojerkmeany	-0.0516704755661017
23	WALKING	tbodygyrojerkmeanz	-0.0903002524369492
23	WALKING	tbodygyrojerkstandarddeviationx	-0.363969434576271
23	WALKING	tbodygyrojerkstandarddeviationy	0.295945926186441
23	WALKING	tbodygyrojerkstandarddeviationz	-0.374456768135593
23	WALKING	tbodyaccmagmean	-0.0988770198220339
23	WALKING	tbodyaccmagstandarddeviation	-0.209989354570847
23	WALKING	tgravityaccmagmean	-0.0988770198220339
23	WALKING	tgravityaccmagstandarddeviation	-0.209989354570847
23	WALKING	tbodyaccjerkmagmean	-0.0670819655881356
23	WALKING	tbodyaccjerkmagstandarddeviation	-0.0268194363050847
23	WALKING	tbodygyromagmean	-0.0120968259523729
23	WALKING	tbodygyromagstandarddeviation	0.163346451623729
23	WALKING	tbodygyrojerkmagmean	0.0115305410508475
23	WALKING	tbodygyrojerkmagstandarddeviation	0.250173204117966
23	WALKING	fbodyaccmeanx	-0.275404187920339
23	WALKING	fbodyaccmeany	-0.0724367317966102
23	WALKING	fbodyaccmeanz	0.0814081078542373
23	WALKING	fbodyaccstandarddeviationx	-0.329807279830508
23	WALKING	fbodyaccstandarddeviationy	-0.202524061966102
23	WALKING	fbodyaccstandarddeviationz	0.1161434407
23	WALKING	fbodyaccjerkmeanx	-0.290410454881356
23	WALKING	fbodyaccjerkmeany	-0.155488720747458
23	WALKING	fbodyaccjerkmeanz	-0.0572021324745763
23	WALKING	fbodyaccjerkstandarddeviationx	-0.235172990305085
23	WALKING	fbodyaccjerkstandarddeviationy	-0.0609753095355932
23	WALKING	fbodyaccjerkstandarddeviationz	-0.00623647528983051
23	WALKING	fbodygyromeanx	-0.337619203050847
23	WALKING	fbodygyromeany	0.195569461920339
23	WALKING	fbodygyromeanz	-0.194970369294915
23	WALKING	fbodygyrostandarddeviationx	-0.545051691694915
23	WALKING	fbodygyrostandarddeviationy	0.286581518449153
23	WALKING	fbodygyrostandarddeviationz	-0.287820868152542
23	WALKING	fbodyaccmagmean	-0.0942606311677966
23	WALKING	fbodyaccmagstandarddeviation	-0.407577515762712
23	WALKING	fbodybodyaccjerkmagmean	-0.0180705701559322
23	WALKING	fbodybodyaccjerkmagstandarddeviation	-0.0457372334118644
23	WALKING	fbodybodygyromagmean	0.185078207383051
23	WALKING	fbodybodygyromagstandarddeviation	-0.061476584759322
23	WALKING	fbodybodygyrojerkmagmean	0.146618569064407
23	WALKING	fbodybodygyrojerkmagstandarddeviation	0.287834616098305
23	WALKING_DOWNSTAIRS	tbodyaccmeanx	0.289897411148148
23	WALKING_DOWNSTAIRS	tbodyaccmeany	-0.0162111457238889
23	WALKING_DOWNSTAIRS	tbodyaccmeanz	-0.0988123712574074
23	WALKING_DOWNSTAIRS	tbodyaccstandarddeviationx	0.0441392843425926
23	WALKING_DOWNSTAIRS	tbodyaccstandarddeviationy	0.10825903416963
23	WALKING_DOWNSTAIRS	tbodyaccstandarddeviationz	0.229898742944444
23	WALKING_DOWNSTAIRS	tgravityaccmeanx	0.923711401296296
23	WALKING_DOWNSTAIRS	tgravityaccmeany	-0.110028841648148
23	WALKING_DOWNSTAIRS	tgravityaccmeanz	-0.153671532259259
23	WALKING_DOWNSTAIRS	tgravityaccstandarddeviationx	-0.950790837407407
23	WALKING_DOWNSTAIRS	tgravityaccstandarddeviationy	-0.93901254962963
23	WALKING_DOWNSTAIRS	tgravityaccstandarddeviationz	-0.905888257592593
23	WALKING_DOWNSTAIRS	tbodyaccjerkmeanx	0.0578010605648148
23	WALKING_DOWNSTAIRS	tbodyaccjerkmeany	0.0375005150740741
23	WALKING_DOWNSTAIRS	tbodyaccjerkmeanz	-0.000982717101851849
23	WALKING_DOWNSTAIRS	tbodyaccjerkstandarddeviationx	0.198947061775926
23	WALKING_DOWNSTAIRS	tbodyaccjerkstandarddeviationy	-0.0883301225796296
23	WALKING_DOWNSTAIRS	tbodyaccjerkstandarddeviationz	0.0310157077775926
23	WALKING_DOWNSTAIRS	tbodygyromeanx	-0.0578230190203704
23	WALKING_DOWNSTAIRS	tbodygyromeany	-0.0853077464277778
23	WALKING_DOWNSTAIRS	tbodygyromeanz	0.0953602497222222
23	WALKING_DOWNSTAIRS	tbodygyrostandarddeviationx	-0.416133032777778
23	WALKING_DOWNSTAIRS	tbodygyrostandarddeviationy	0.213825552277778
23	WALKING_DOWNSTAIRS	tbodygyrostandarddeviationz	-0.208702488240741
23	WALKING_DOWNSTAIRS	tbodygyrojerkmeanx	-0.117725824412963
23	WALKING_DOWNSTAIRS	tbodygyrojerkmeany	-0.0352891614740741
23	WALKING_DOWNSTAIRS	tbodygyrojerkmeanz	-0.0293255016148148
23	WALKING_DOWNSTAIRS	tbodygyrojerkstandarddeviationx	-0.32301569962963
23	WALKING_DOWNSTAIRS	tbodygyrojerkstandarddeviationy	0.146650121972222
23	WALKING_DOWNSTAIRS	tbodygyrojerkstandarddeviationz	-0.36786963962963
23	WALKING_DOWNSTAIRS	tbodyaccmagmean	0.127211137694444
23	WALKING_DOWNSTAIRS	tbodyaccmagstandarddeviation	0.230363964351852
23	WALKING_DOWNSTAIRS	tgravityaccmagmean	0.127211137694444
23	WALKING_DOWNSTAIRS	tgravityaccmagstandarddeviation	0.230363964351852
23	WALKING_DOWNSTAIRS	tbodyaccjerkmagmean	0.112982475627778
23	WALKING_DOWNSTAIRS	tbodyaccjerkmagstandarddeviation	0.292087200087037
23	WALKING_DOWNSTAIRS	tbodygyromagmean	0.0390915481555556
23	WALKING_DOWNSTAIRS	tbodygyromagstandarddeviation	0.0539972903222222
23	WALKING_DOWNSTAIRS	tbodygyrojerkmagmean	-0.0463117766203704
23	WALKING_DOWNSTAIRS	tbodygyrojerkmagstandarddeviation	0.0594908483888889
23	WALKING_DOWNSTAIRS	fbodyaccmeanx	0.205428216353704
23	WALKING_DOWNSTAIRS	fbodyaccmeany	0.0959432893981482
23	WALKING_DOWNSTAIRS	fbodyaccmeanz	0.280518877574074
23	WALKING_DOWNSTAIRS	fbodyaccstandarddeviationx	-0.0282962478037037
23	WALKING_DOWNSTAIRS	fbodyaccstandarddeviationy	0.0432283686975926
23	WALKING_DOWNSTAIRS	fbodyaccstandarddeviationz	0.0947940973814815
23	WALKING_DOWNSTAIRS	fbodyaccjerkmeanx	0.201542909494444
23	WALKING_DOWNSTAIRS	fbodyaccjerkmeany	-0.0724504562777778
23	WALKING_DOWNSTAIRS	fbodyaccjerkmeanz	0.157775692377778
23	WALKING_DOWNSTAIRS	fbodyaccjerkstandarddeviationx	0.0819587190574074
23	WALKING_DOWNSTAIRS	fbodyaccjerkstandarddeviationy	-0.177697841296296
23	WALKING_DOWNSTAIRS	fbodyaccjerkstandarddeviationz	-0.09851956305
23	WALKING_DOWNSTAIRS	fbodygyromeanx	-0.214730713222222
23	WALKING_DOWNSTAIRS	fbodygyromeany	0.328817010088889
23	WALKING_DOWNSTAIRS	fbodygyromeanz	-0.141266888477778
23	WALKING_DOWNSTAIRS	fbodygyrostandarddeviationx	-0.482598325037037
23	WALKING_DOWNSTAIRS	fbodygyrostandarddeviationy	0.12605231802963
23	WALKING_DOWNSTAIRS	fbodygyrostandarddeviationz	-0.305896699222222
23	WALKING_DOWNSTAIRS	fbodyaccmagmean	0.364829993351852
23	WALKING_DOWNSTAIRS	fbodyaccmagstandarddeviation	-0.0453930349148148
23	WALKING_DOWNSTAIRS	fbodybodyaccjerkmagmean	0.335009724333333
23	WALKING_DOWNSTAIRS	fbodybodyaccjerkmagstandarddeviation	0.2244805035
23	WALKING_DOWNSTAIRS	fbodybodygyromagmean	0.150825734842593
23	WALKING_DOWNSTAIRS	fbodybodygyromagstandarddeviation	-0.218930425944444
23	WALKING_DOWNSTAIRS	fbodybodygyrojerkmagmean	0.0746754643666667
23	WALKING_DOWNSTAIRS	fbodybodygyrojerkmagstandarddeviation	-0.0398573780185185
23	WALKING_UPSTAIRS	tbodyaccmeanx	0.249995171031373
23	WALKING_UPSTAIRS	tbodyaccmeany	-0.0323844029237255
23	WALKING_UPSTAIRS	tbodyaccmeanz	-0.126890616782353
23	WALKING_UPSTAIRS	tbodyaccstandarddeviationx	-0.243887818513725
23	WALKING_UPSTAIRS	tbodyaccstandarddeviationy	0.0448435785868627
23	WALKING_UPSTAIRS	tbodyaccstandarddeviationz	0.10080118935098
23	WALKING_UPSTAIRS	tgravityaccmeanx	0.843438810196078
23	WALKING_UPSTAIRS	tgravityaccmeany	-0.214481808235294
23	WALKING_UPSTAIRS	tgravityaccmeanz	-0.35593445
23	WALKING_UPSTAIRS	tgravityaccstandarddeviationx	-0.933344481568627
23	WALKING_UPSTAIRS	tgravityaccstandarddeviationy	-0.910474557058824
23	WALKING_UPSTAIRS	tgravityaccstandarddeviationz	-0.902065910392157
23	WALKING_UPSTAIRS	tbodyaccjerkmeanx	0.0723649984647059
23	WALKING_UPSTAIRS	tbodyaccjerkmeany	0.039986286827451
23	WALKING_UPSTAIRS	tbodyaccjerkmeanz	0.0159234167843137
23	WALKING_UPSTAIRS	tbodyaccjerkstandarddeviationx	-0.365398622764706
23	WALKING_UPSTAIRS	tbodyaccjerkstandarddeviationy	-0.328225031
23	WALKING_UPSTAIRS	tbodyaccjerkstandarddeviationz	-0.408094020392157
23	WALKING_UPSTAIRS	tbodygyromeanx	0.0957940245941176
23	WALKING_UPSTAIRS	tbodygyromeany	-0.111564389137255
23	WALKING_UPSTAIRS	tbodygyromeanz	-0.0325557522333333
23	WALKING_UPSTAIRS	tbodygyrostandarddeviationx	-0.550664576666667
23	WALKING_UPSTAIRS	tbodygyrostandarddeviationy	-0.293681861176471
23	WALKING_UPSTAIRS	tbodygyrostandarddeviationz	-0.0317301153392157
23	WALKING_UPSTAIRS	tbodygyrojerkmeanx	-0.109913094117647
23	WALKING_UPSTAIRS	tbodygyrojerkmeany	-0.0523943787039216
23	WALKING_UPSTAIRS	tbodygyrojerkmeanz	-0.0924998531372549
23	WALKING_UPSTAIRS	tbodygyrojerkstandarddeviationx	-0.548318881568627
23	WALKING_UPSTAIRS	tbodygyrojerkstandarddeviationy	-0.493514122352941
23	WALKING_UPSTAIRS	tbodygyrojerkstandarddeviationz	-0.543765425882353
23	WALKING_UPSTAIRS	tbodyaccmagmean	-0.0117536873784314
23	WALKING_UPSTAIRS	tbodyaccmagstandarddeviation	-0.271893714117647
23	WALKING_UPSTAIRS	tgravityaccmagmean	-0.0117536873784314
23	WALKING_UPSTAIRS	tgravityaccmagstandarddeviation	-0.271893714117647
23	WALKING_UPSTAIRS	tbodyaccjerkmagmean	-0.311143885098039
23	WALKING_UPSTAIRS	tbodyaccjerkmagstandarddeviation	-0.362708849411765
23	WALKING_UPSTAIRS	tbodygyromagmean	-0.156527148792745
23	WALKING_UPSTAIRS	tbodygyromagstandarddeviation	-0.366732989313725
23	WALKING_UPSTAIRS	tbodygyrojerkmagmean	-0.504367150588235
23	WALKING_UPSTAIRS	tbodygyrojerkmagstandarddeviation	-0.551275188627451
23	WALKING_UPSTAIRS	fbodyaccmeanx	-0.272605689568627
23	WALKING_UPSTAIRS	fbodyaccmeany	-0.0769773944803922
23	WALKING_UPSTAIRS	fbodyaccmeanz	-0.070577489272549
23	WALKING_UPSTAIRS	fbodyaccstandarddeviationx	-0.234309548019608
23	WALKING_UPSTAIRS	fbodyaccstandarddeviationy	0.0380597405498039
23	WALKING_UPSTAIRS	fbodyaccstandarddeviationz	0.104508755759412
23	WALKING_UPSTAIRS	fbodyaccjerkmeanx	-0.365642513176471
23	WALKING_UPSTAIRS	fbodyaccjerkmeany	-0.326236287627451
23	WALKING_UPSTAIRS	fbodyaccjerkmeanz	-0.346605238039216
23	WALKING_UPSTAIRS	fbodyaccjerkstandarddeviationx	-0.424877553333333
23	WALKING_UPSTAIRS	fbodyaccjerkstandarddeviationy	-0.380894442941176
23	WALKING_UPSTAIRS	fbodyaccjerkstandarddeviationz	-0.46895638372549
23	WALKING_UPSTAIRS	fbodygyromeanx	-0.430239229235294
23	WALKING_UPSTAIRS	fbodygyromeany	-0.290447408901961
23	WALKING_UPSTAIRS	fbodygyromeanz	-0.163001294113725
23	WALKING_UPSTAIRS	fbodygyrostandarddeviationx	-0.590430783921569
23	WALKING_UPSTAIRS	fbodygyrostandarddeviationy	-0.301619977058824
23	WALKING_UPSTAIRS	fbodygyrostandarddeviationz	-0.0822521122215686
23	WALKING_UPSTAIRS	fbodyaccmagmean	-0.231382662235294
23	WALKING_UPSTAIRS	fbodyaccmagstandarddeviation	-0.410047643333333
23	WALKING_UPSTAIRS	fbodybodyaccjerkmagmean	-0.302968064764706
23	WALKING_UPSTAIRS	fbodybodyaccjerkmagstandarddeviation	-0.454324844901961
23	WALKING_UPSTAIRS	fbodybodygyromagmean	-0.380388292223529
23	WALKING_UPSTAIRS	fbodybodygyromagstandarddeviation	-0.470491576431373
23	WALKING_UPSTAIRS	fbodybodygyrojerkmagmean	-0.51871565
23	WALKING_UPSTAIRS	fbodybodygyrojerkmagstandarddeviation	-0.632659461568627
24	LAYING	tbodyaccmeanx	0.272850494930556
24	LAYING	tbodyaccmeany	-0.0173555210111111
24	LAYING	tbodyaccmeanz	-0.107236237236111
24	LAYING	tbodyaccstandarddeviationx	-0.967984021111111
24	LAYING	tbodyaccstandarddeviationy	-0.983126461944444
24	LAYING	tbodyaccstandarddeviationz	-0.973566958888889
24	LAYING	tgravityaccmeanx	-0.359292534027778
24	LAYING	tgravityaccmeany	0.738430699305556
